Date,Open,High,Low,Close,Adj Close,Volume
2018-11-22,55.099998,55.599998,54.599998,55.000000,51.416939,145764
2018-11-23,55.000000,55.500000,54.500000,55.250000,51.650654,130385
2018-11-26,55.299999,56.200001,55.099998,55.950001,52.305050,204152
2018-11-27,55.950001,56.099998,55.299999,55.950001,52.305050,286380
2018-11-28,55.950001,56.299999,55.549999,55.799999,52.164822,212363
2018-11-29,56.099998,56.950001,54.750000,54.849998,51.276711,331457
2018-11-30,54.349998,55.250000,54.349998,54.750000,51.183224,274522
2018-12-03,55.000000,55.650002,54.599998,54.799999,51.229969,257416
2018-12-04,54.950001,54.950001,53.099998,53.299999,49.827686,254413
2018-12-05,53.299999,54.700001,52.799999,53.950001,50.435345,292747
2018-12-06,54.000000,54.150002,52.349998,52.450001,49.033062,246309
2018-12-07,52.700001,53.549999,52.299999,52.599998,49.173290,209261
2018-12-10,52.549999,52.549999,51.000000,51.200001,47.864498,212053
2018-12-11,51.400002,52.299999,50.549999,51.950001,48.565636,913819
2018-12-12,52.250000,53.500000,51.750000,53.500000,50.014660,266398
2018-12-13,54.000000,54.799999,53.500000,53.900002,50.388603,202878
2018-12-14,53.900002,54.049999,52.000000,52.299999,48.892834,169729
2018-12-17,52.200001,52.299999,51.150002,51.500000,48.144951,290131
2018-12-18,51.450001,51.450001,48.799999,48.959999,45.770424,577679
2018-12-19,49.020000,49.500000,48.040001,48.840000,45.658241,626353
2018-12-20,48.000000,48.540001,47.900002,48.040001,44.910358,405666
2018-12-21,48.020000,48.720001,47.360001,48.520000,45.359089,573257
2018-12-27,48.599998,49.500000,46.560001,47.080002,44.012901,338361
2018-12-28,47.220001,49.240002,47.220001,49.240002,46.032185,553378
2019-01-02,49.240002,49.700001,48.139999,48.779999,45.602150,326476
2019-01-03,48.779999,49.439999,48.119999,48.200001,45.059937,251718
2019-01-04,48.520000,49.259998,48.360001,48.860001,45.676941,185323
2019-01-07,48.880001,50.049999,48.880001,49.680000,46.443520,205575
2019-01-08,50.099998,51.700001,50.000000,51.349998,48.004723,279893
2019-01-09,51.450001,51.750000,50.700001,50.849998,47.537296,178058
2019-01-10,50.849998,51.349998,50.400002,50.599998,47.303581,179069
2019-01-11,50.900002,51.750000,50.400002,51.400002,48.051468,139755
2019-01-14,51.450001,51.599998,50.500000,50.849998,47.537296,142142
2019-01-15,51.049999,53.150002,51.049999,52.849998,49.407001,255782
2019-01-16,53.500000,53.500000,51.900002,52.599998,49.173290,204664
2019-01-17,52.799999,52.799999,51.549999,51.900002,48.518894,192831
2019-01-18,52.099998,53.299999,52.099998,53.099998,49.640717,140391
2019-01-21,53.099998,53.349998,52.799999,52.900002,49.453747,110807
2019-01-22,53.150002,53.900002,52.299999,52.650002,49.220036,192329
2019-01-23,52.650002,52.750000,51.150002,51.299999,47.957981,153836
2019-01-24,51.150002,52.250000,50.549999,50.950001,47.630783,720897
2019-01-25,51.099998,52.200001,51.000000,51.099998,47.771008,167564
2019-01-28,51.000000,53.650002,50.849998,53.250000,49.780945,285143
2019-01-29,52.849998,53.200001,51.900002,52.650002,49.220036,435446
2019-01-30,52.849998,53.349998,52.150002,52.349998,48.939575,209136
2019-01-31,52.500000,53.500000,52.349998,52.450001,49.033062,260788
2019-02-01,52.900002,54.200001,52.250000,53.500000,50.014660,271791
2019-02-04,53.700001,54.599998,53.299999,53.750000,50.248371,256846
2019-02-05,54.500000,54.799999,53.750000,54.500000,50.949512,241010
2019-02-06,52.900002,52.900002,49.660000,50.500000,47.210098,1850771
2019-02-07,50.750000,51.250000,49.919998,50.200001,46.929642,692522
2019-02-08,50.200001,51.049999,50.200001,50.900002,47.584042,435056
